tweet_id,content,post_date,relevance
A151,"Falamos do nosso compromisso com as empresas locais, microcrédito para os micro e pequenos empresários, realização das compras da prefeitura no comércio local, fortalecimento do comércio dos bairros. Assumimos o compromisso de um plano de gestão municipal da vacina contra a Covid",2020-11-26,relevant
A1942,"O Brasil está atrás de países como Chile, Costa Rica e México na vacinação contra a Covid-19. O desprezo do presidente pela ciência e a irresponsabilidade com o povo são assustadores. ",2020-12-26,relevant
A1316,"STF: 2x0 \n“A vacinação obrigatória não significa q alguém poderá ser vacinado à força.\nO q decorre é ela ser exigida como CONDIÇÃO p/prática p/certos atos, como a matrícula de criança em escola pública/privada, ou percepção de benefícios, como o Bolsa Família.”  Min.Barroso",2020-12-17,relevant
A404,"Acho que o min. da saúde Pazuello não sabe o que significa ""vanguarda"",pois acaba de afirmar que o Brasil está na vanguarda da vacinação contra a Covid.Vanguarda é estar na frente,ministro,como EEUU,Reino Unido,Canadá, Alemanha, que já estão vacinando suas populações. Nós, não.",2020-12-17,relevant
A591,"Bolsonaro continua fazendo guerra ideológica e se aliando ao coronavírus e não à saúde do povo. Agora, colocou um agente da ABIN sem formação técnica nenhuma para negociar a vacina. O objetivo por trás disso é o controle total dos técnicos e aplicar a política genocida que prega.",2020-12-22,relevant
A1530,A descoberta da vacina contra a Covid-19 é fruto do acúmulo civilizatório. Qualquer movimento contra ela é retrocesso; é retorno à idade das trevas.,2020-12-17,relevant
A17,Também é muito importante a transparência na compra dessas vacinas. Como deputado estadual eu vou fiscalizar a ação do Governo Do Estado pra garantir saúde e respeito ao dinheiro público.,2020-12-17,relevant
A1745,STF autoriza Maranhão a comprar vacinas diretamente com farmacêuticas | Blog John Cutrim ,2020-12-17,relevant
A976,Dia D de vacinação contra o sarampo acontece no sábado em Salvador e terá 111 pontos de imunização ,2020-02-15,irrelevant
A619,"@rafaelfoncortes @alexaguiarpoa Simples de entender. A vacina precisa ser disponibilizada para todos os porto-alegrenses, mas sem obrigatoriedade - exatamente como está prevendo o Ministério da Saúde.",2020-10-20,relevant
A2035,O candidato @Vanderlan_VC desmente fake news sobre lockdown em Goiânia e garante a vacina contra o novo Coronavírus para toda população de Goiânia. ,2020-11-20,relevant
A1988,"1º dia da campanha de vacinação contra a gripe, em Goiânia, tem registro de aglomerações. Ouça mais:\n #NoArNaCBN ",2020-03-23,irrelevant
A1309,"A vacinação c/ a Pfizer começa amanhã, 14/12 nos EUA. Será um dia histórico. ",2020-12-13,relevant
A675,"Internações por COVID aumentando, várias capitais à beira do colapso, mundo começando a vacinação e o Brasil sem um plano de imunização digno deste nome. Enquanto isso o presidente inaugura exposição das roupas da sua posse. ",2020-12-07,relevant
A268,"Eu francamente imagino o nível da conversa entre os três: “como ridicularizar um exame de DNA”, “como driblar a fiscalização em lojas de departamento”, “o risco de tomar vacina e virar jacaré”. ",2020-12-22,relevant
A1247,Segunda vacina começa a ser testada em humanos nos EUA. Os resultados devem sair em setembro. O avanço rápido da ciência é a nossa melhor aposta para salvar vidas. Temos fé e esperança de que a vacina será descoberta. ,2020-04-08,relevant
A634,Temos um projeto que se chama “Vacina Porto Alegre” que vamos garantir 100% da vacinação de toda a a população. Queremos ampliar o atendimento de mais postos de saúde até às 22h para ajudar as mães trabalhadoras e os pais trabalhadores. #JulianaNaBand #DebateNaBand,2020-10-02,relevant
A673,"Bolsonaro, que apoia meu adversário, não quer negociar a vacina por uma questão ideológica. Nós iremos lutar para garantir a vacina, seja ela produzida na China ou em Oxford. #vira65 #ManuNaGuaiba ",2020-11-24,relevant
A796,"Mais uma vez Bolsonaro usa de uma fake news para fugir de suas responsabilidades e impedir o teste da Coronavac, quando mais de 160 mil brasileiros já morreram na pandemia. Negando a ciência, ele ameaça ainda mais a vida do nosso povo.",2020-11-10,relevant
A127,"Sou a favor da vacina, da ciência e dos direitos humanos. Sou a favor de uma BH que pode fazer mais por você. Sou o candidato de esquerda a Prefeitura de BH. ",2020-10-14,relevant
A916,Todo mundo está esperando a vacina contra a #Covid. Mas não dá para esquecer das demais. Proteja a sua saúde e a dos seus filhos: hoje é o #diaD de vacinação. #Glória20,2020-10-17,relevant
A544,"Europa decreta lockdown diante da 2ª onda de COVID-19. No Brasil, infelizmente, hoje é dia triste com 160 mil mortes. E esse, que não podemos chamar de presidente, faz guerra ideológica com vacinação. O povo, que amarga com a crise, não pode seguir a própria sorte. #ForaBolsonaro",2020-11-01,relevant
A1380,"No primeiro e único debate nas TVs eu não tive dúvida de ir para cima do Russomano, porque ele representa o bolsonarismo em São Paulo. Bolsonaro é um genocida, ainda essa semana comemorou a morte de uma pessoa porque paralisou o teste da vacina. Um absurdo! #OrlandoNaTV247",2020-11-12,relevant
A575,Eduardo Bolsonaro defendeu a liberação de armas atacando a escolta que @MarceloFreixo é obrigado a ter. Esquece que Freixo é perseguido pelas milícias que tem íntimas relações na família Bolsonaro. O povo precisa é de vacina. Contra a Covid-19 e contra salafrários como Eduardo.,2020-12-15,relevant
A709,"Em entrevista para a @RadioBandPOA falei sobre a super demanda que temos em maio e julho no sistema de saúde. E por isso, antecipamos em dois meses a vacina da gripe para que possamos diminuir esse pico de demanda.",2020-03-26,irrelevant
A1602,"Presente de Natal🎁\nOs servidores de Natal amargam anos de perdas salariais e a população vive um brutal desemprego. Mas vereadores, o prefeito Álvaro Dias e secretários reajustam os próprios salários, e oficializam volta presencial das aulas em fevereiro. #pandemia #vacinajá ",2020-12-24,relevant
A1722,"""Não podemos correr o risco de politizar o debate sobre a vacina ou sobre a volta às aulas. Se a vacina for boa para as pessoas, como prefeito, garanto que irei trazê-la para a nossa cidade"".",2020-12-02,relevant
A100,"1 É Bolsonaro que tem feito o povo de cobaia, ao incentivar o uso de remédio inócuo contra a Covid19 e perigoso pelos efeitos colaterais. Agora, atenta contra o conhecimento e a civilização, ao anunciar que vai vetar o uso da primeira vacina disponível contra a doença.(...)",2020-10-21,relevant
A1943,"Para o presidente, cloroquina faz milagres contra a Covid, mesmo sem aval de cientistas. Já as vacinas, de laboratórios reconhecidos no mundo inteiro, ele questiona. Só falta agora dizer que a Pfizer é comunista.\n\n",2020-12-29,relevant
A255,@PitterJohnson 👊,2020-10-02,irrelevant
A948,"VITÓRIA! Foi sancionada a Lei n° 8972, q destina R$ 20 milhões do Fundo Especial da Alerj à @fiocruz, p/ o Plano de Enfrentamento ao Covid nas favelas. Só na capital, cerca de 80% das mortes ocorreram nas áreas mais pobres das zonas Norte e Oeste do Rio. ",2020-08-11,irrelevant
A2040,"Neste sábado, dia 15, tem o dia D de vacinação contra o sarampo. Todas as Unidades de Saúde do Brasil estarão abertas para receber crianças e adolescentes de 5 a 19 anos. Saiba mais em  #VacinaBrasil ",2020-02-15,irrelevant
A1706,"O @governope decretou, a partir de hoje, a obrigatoriedade do uso de máscara para quem trabalha em estabelecimentos comercias durante a pandemia. Mas, se puder, saia de casa sempre de máscara, ela é a única vacina que temos contra o coronavírus.\n",2020-04-27,irrelevant
A1713,"A Fiocruz pode começar a distribuição da vacina contra a Covid-19 ainda este ano. O medicamento brasileiro, desenvolvido em parceria com a Universidade de Oxford, é considerado um dos mais promissores de um total de 140 que estão sendo testados no mundo.\n",2020-06-30,relevant
A902,"@joaovbarros @JoaoSaconi @JornalOGlobo @janniklas__ Acho que a vacina tem que estar disponível para toda a população e o poder público deve fazer uma ampla campanha de esclarecimento sobre a importância da proteção. Como liberal, acredito que as pessoas saberão avaliar e fazer sua opção. (2/2)",2020-10-21,relevant
A731,"Nossa expectativa é que tenhamos um programa nacional de imunização contra a Covid-19. Caso não haja, já temos orçamento garantido de R$ 150 milhões no Funcovid, fundo criado em 24/07, através da Lei Complementar nº 887.",2020-10-21,relevant
A394,"BOLSONARO e a VACINA: polêmica, suspeitas, falas negacionistas...\nBOLSONARO e AGROTÓXICOS (venenos na comida de todos): mais de 800 liberados, silêncio, liberal geral!",2020-12-07,relevant
A1332,Nossa vacina já está pronta pra Domingo próximo !\nVacina contra a mentira! Vacina contra a traição !\n40 neles ! ,2020-11-09,irrelevant
A537,"Quando a gente diz que tirar Bolsonaro é uma medida sanitária emergencial, é dessa política genocida que estamos falando. Desistir da compra de mais de 40 milhões de doses da vacina Coronavac é condenar o Brasil à morte! #ForaBolsonaro ",2020-10-21,relevant
A1621,"3 – De tanto Bolsonaro politizar e negar a pandemia, a luta pela vacinação dos brasileiros se tornou política: um embate entre os que defendem a sobrevivência do nosso povo e os mercadores da morte",2020-12-08,relevant
A1003,Ensino remoto e presencial seguem em conjunto até a disponibilização da vacina de Covid-19 ,2020-10-14,relevant
A874,"@BAmor82 Oi! Uma das ações previstas no Plano de 100 Dias é preparar as Clínicas da Família para a campanha de vacinação contra COVID-19. Veja todas as propostas aqui:  Abraços, Equipe Eduardo Paes",2020-10-18,relevant
A841,"Perigo nas escolas. A Fiocruz condena a volta às aulas presenciais planejada por Crivella. Essa medida pode levar cerca de um milhão de pessoas às ruas, com mais aglomeração nos transportes. É a vida de jovens e famílias em risco!  #Educação #RJ",2020-07-01,relevant
A1038,"Adiamentos de resultados da Coronavac podem afetar a confiança na vacina, dizem especialistas ",2020-12-24,relevant
A1153,"Doria x China\n\n- Comprou respiradores SEM LICITAÇÃO\n- Custo: 550 milhões\n- Pagou o triplo do valor\n- Comprou 3.000. Só 50 chegaram\n\nAgora pede 2 bilhões para produzir vacina chinesa, que NÃO é a mais avançada e o Brasil já gastou na de Oxford.\n\nO que será que tá acontecendo???",2020-08-24,relevant
A60,"Diante desse quadro lamentável, o @psol50 lança uma campanha nacional pela vacinação contra a covid-19 disponível para todos e todas através do SUS: \n",2020-12-14,relevant
A1964,"Fazer parte desse processo foi uma honra como Deputada Federal e cidadã que, assim como a maioria, dos brasileiros, quer que o País tenha vacinas disponíveis contra essa doença que já tirou a vida de tantos.\n",2020-12-04,relevant
A980,"Universidades federais conduzem mais de 800 pesquisas para mapear coronavírus e encontrar uma vacina, diz associação ",2020-05-12,relevant
A599,"Enquanto isso, a Pfizer desistiu de pedir licença para uso emergencial da vacina desenvolvida por eles alegando que a Anvisa está dificultando e burocratizando o processo. Já não basta para Bolsonaro desdenhar da pandemia, ele ainda atrapalha o combate a ela. #ForaBolsonaro",2020-12-29,relevant
A702,Inicia as atividades do Dia D de Vacinação Contra o Sarampo. Devem ser vacinadas pessoas entre 5 e 19 anos. Porto Alegre conta com 33 Unidades de Saúde abertas para imunização neste sabado. Na Unidade de Saúde Tristeza movimento se intensificou desde as 9h. ,2020-02-15,irrelevant
A1179,"O Brasil já foi reconhecido por ter um dos programas mais bem-sucedidos de imunização do mundo. Hoje, não atingimos a meta de vacinação pra crianças. Como já aconteceu com o sarampo, doenças erradicadas podem voltar porque temos um governo que não acredita na ciência.",2020-09-08,irrelevant
A1663,a gente só precisa de duas coisas para ser feliz: a vacina e o impeachment,2020-06-08,relevant
A183,"Homem de 43 anos é uma das sete pessoas de Curitiba que já se recuperaram da covid-19. Segundo ele, precisa ter paciência. “Como não tem vacina e nem remédio ainda, procurei tomar muito líquido e me alimentar bem”, conta.\n\n#coronavirusnobrasil #covid19 #todosjuntos #parana ",2020-03-25,relevant
A1899,Fake News matam!!! Não acredite em mentiras que podem colocar a vida de quem você ama em risco ! #vacinaurgenteparaTODOS ,2020-12-17,relevant
A1927,"Em João Pessoa, a saúde da criança está em primeiro lugar. São vários os equipamentos para cuidar dos nossos pequenos. Queremos continuar a mesma eficiência, onde o cuidado com as pessoas é prioridade.\n\n#EdilmaFreire43 #Elascuidammelhor #JuntoscomEdilma #DiaNacionaldaVacinação ",2020-10-17,irrelevant
A668,Não podemos aceitar que em meio à pandemia o governo federal trate a vacina como instrumento político. O PCdoB entrou com ADPF 756 no STF e agora a ANVISA terá 48h para se explicar sobre a suspensão dos testes da Coronavac!,2020-11-10,relevant
A395,"Criar uma burocracia e demorar mais ainda com algo tão urgente! Quem não quer ser obrigado a se vacinar, deveria ser coerente e defender quem não quer ser obrigado a assinar um termo inventado pelo Presidente!",2020-12-17,relevant
A1650,Sarampo: vacinação começa hoje nos 102 municípios alagoanos | Jornal de Alagoas ,2020-02-10,irrelevant
A1963,"@donViolato Em relação à vacina, nossa equipe técnica está analisando todos os estudos e testes que estão sendo realizados no Brasil, para que seja tomada a melhor decisão em prol de todos os portovelhenses. Forte abraço!",2020-11-22,relevant
